participant_id,trial,fixationTime,meanVal,indexSelected,array_length,color
6631997e0554bb6d25062fd4,21,400,36,30,6,red
6631997e0554bb6d25062fd4,22,500,31,26,2,red
6631997e0554bb6d25062fd4,23,500,32,30,8,red
6631997e0554bb6d25062fd4,24,500,18,17,2,red
6631997e0554bb6d25062fd4,25,600,31,32,2,red
6631997e0554bb6d25062fd4,26,500,22,19,6,red
6631997e0554bb6d25062fd4,27,400,24,26,12,red
6631997e0554bb6d25062fd4,28,500,32,27,8,red
6631997e0554bb6d25062fd4,29,400,14,19,6,red
6631997e0554bb6d25062fd4,30,600,22,23,12,red
6631997e0554bb6d25062fd4,31,500,17,12,2,red
6631997e0554bb6d25062fd4,32,400,28,23,12,red
6631997e0554bb6d25062fd4,33,500,23,19,6,red
6631997e0554bb6d25062fd4,34,500,17,23,12,red
6631997e0554bb6d25062fd4,35,500,21,20,12,red
6631997e0554bb6d25062fd4,36,400,18,20,8,red
6631997e0554bb6d25062fd4,37,400,22,24,6,red
6631997e0554bb6d25062fd4,38,400,35,33,2,red
6631997e0554bb6d25062fd4,39,600,26,30,8,red
6631997e0554bb6d25062fd4,40,500,35,29,2,red
6631997e0554bb6d25062fd4,41,600,14,13,6,red
6631997e0554bb6d25062fd4,42,400,34,35,8,red
6631997e0554bb6d25062fd4,43,600,22,25,6,red
6631997e0554bb6d25062fd4,44,400,30,30,8,red
6631997e0554bb6d25062fd4,45,400,36,39,6,red
6631997e0554bb6d25062fd4,46,500,26,25,6,red
6631997e0554bb6d25062fd4,47,400,26,28,6,red
6631997e0554bb6d25062fd4,48,600,36,32,6,red
6631997e0554bb6d25062fd4,49,400,35,36,12,red
6631997e0554bb6d25062fd4,50,600,19,13,2,red
6631997e0554bb6d25062fd4,51,400,21,16,8,red
6631997e0554bb6d25062fd4,52,500,35,33,12,red
6631997e0554bb6d25062fd4,53,500,22,15,12,red
6631997e0554bb6d25062fd4,54,400,19,18,12,red
6631997e0554bb6d25062fd4,55,600,30,31,8,red
6631997e0554bb6d25062fd4,56,400,16,17,2,red
6631997e0554bb6d25062fd4,57,400,26,22,6,red
6631997e0554bb6d25062fd4,58,400,20,22,8,red
6631997e0554bb6d25062fd4,59,600,27,28,8,red
6631997e0554bb6d25062fd4,60,400,18,17,12,red
6631997e0554bb6d25062fd4,61,400,29,27,8,red
6631997e0554bb6d25062fd4,62,500,17,13,2,red
6631997e0554bb6d25062fd4,63,500,16,13,2,red
6631997e0554bb6d25062fd4,64,500,15,19,12,red
6631997e0554bb6d25062fd4,65,500,26,25,12,red
6631997e0554bb6d25062fd4,66,500,14,11,2,red
6631997e0554bb6d25062fd4,67,600,26,25,8,red
6631997e0554bb6d25062fd4,68,400,36,31,2,red
6631997e0554bb6d25062fd4,69,400,29,24,2,blue
6631997e0554bb6d25062fd4,70,400,27,26,8,blue
6631997e0554bb6d25062fd4,71,500,35,24,12,blue
6631997e0554bb6d25062fd4,72,500,35,32,2,blue
6631997e0554bb6d25062fd4,73,600,17,20,12,blue
6631997e0554bb6d25062fd4,74,600,31,31,8,blue
6631997e0554bb6d25062fd4,75,400,29,26,12,blue
6631997e0554bb6d25062fd4,76,600,16,19,8,blue
6631997e0554bb6d25062fd4,77,500,21,18,6,blue
6631997e0554bb6d25062fd4,78,400,17,15,2,blue
6631997e0554bb6d25062fd4,79,500,18,20,8,blue
6631997e0554bb6d25062fd4,80,600,33,38,12,blue
6631997e0554bb6d25062fd4,81,400,26,29,2,blue
6631997e0554bb6d25062fd4,82,500,15,5,2,blue
6631997e0554bb6d25062fd4,83,400,19,19,12,blue
6631997e0554bb6d25062fd4,84,400,29,29,2,blue
6631997e0554bb6d25062fd4,85,600,29,29,6,blue
6631997e0554bb6d25062fd4,86,400,16,11,2,blue
6631997e0554bb6d25062fd4,87,400,20,17,6,blue
6631997e0554bb6d25062fd4,88,600,31,26,6,blue
6631997e0554bb6d25062fd4,89,500,32,35,12,blue
6631997e0554bb6d25062fd4,90,500,25,25,8,blue
6631997e0554bb6d25062fd4,91,600,22,20,8,blue
6631997e0554bb6d25062fd4,92,400,30,25,2,blue
6631997e0554bb6d25062fd4,93,500,29,28,12,blue
6631997e0554bb6d25062fd4,94,400,19,19,8,blue
6631997e0554bb6d25062fd4,95,500,31,28,6,blue
6631997e0554bb6d25062fd4,96,600,31,27,12,blue
6631997e0554bb6d25062fd4,97,600,15,17,12,blue
6631997e0554bb6d25062fd4,98,500,14,10,2,blue
6631997e0554bb6d25062fd4,99,600,36,30,2,blue
6631997e0554bb6d25062fd4,100,600,22,26,8,blue
6631997e0554bb6d25062fd4,101,400,30,26,2,blue
6631997e0554bb6d25062fd4,102,600,33,30,6,blue
6631997e0554bb6d25062fd4,103,400,21,21,8,blue
6631997e0554bb6d25062fd4,104,500,36,34,12,blue
6631997e0554bb6d25062fd4,105,600,23,21,6,blue
6631997e0554bb6d25062fd4,106,500,19,18,8,blue
6631997e0554bb6d25062fd4,107,400,20,15,6,blue
6631997e0554bb6d25062fd4,108,500,18,17,8,blue
6631997e0554bb6d25062fd4,109,400,23,20,2,blue
6631997e0554bb6d25062fd4,110,500,22,22,12,blue
6631997e0554bb6d25062fd4,111,400,18,21,12,blue
6631997e0554bb6d25062fd4,112,500,20,26,8,blue
6631997e0554bb6d25062fd4,113,500,24,24,6,blue
6631997e0554bb6d25062fd4,114,500,34,39,6,blue
6631997e0554bb6d25062fd4,115,500,16,18,6,blue
6631997e0554bb6d25062fd4,116,400,18,16,6,blue
654e40f499dadc50cf250314,21,500,25,19,8,blue
654e40f499dadc50cf250314,22,400,26,22,2,blue
654e40f499dadc50cf250314,23,600,33,34,12,blue
654e40f499dadc50cf250314,24,600,22,9,12,blue
654e40f499dadc50cf250314,25,400,16,4,6,blue
654e40f499dadc50cf250314,26,500,23,20,6,blue
654e40f499dadc50cf250314,27,600,20,29,12,blue
654e40f499dadc50cf250314,28,600,30,35,6,blue
654e40f499dadc50cf250314,29,500,18,13,12,blue
654e40f499dadc50cf250314,30,500,16,18,2,blue
654e40f499dadc50cf250314,31,500,29,22,12,blue
654e40f499dadc50cf250314,32,400,34,44,6,blue
654e40f499dadc50cf250314,33,600,34,29,12,blue
654e40f499dadc50cf250314,34,400,24,28,12,blue
654e40f499dadc50cf250314,35,400,14,10,2,blue
654e40f499dadc50cf250314,36,400,22,19,2,blue
654e40f499dadc50cf250314,37,600,28,21,8,blue
654e40f499dadc50cf250314,38,500,33,26,6,blue
654e40f499dadc50cf250314,39,500,22,30,6,blue
654e40f499dadc50cf250314,40,500,34,32,12,blue
654e40f499dadc50cf250314,41,500,25,33,8,blue
654e40f499dadc50cf250314,42,400,20,11,2,blue
654e40f499dadc50cf250314,43,500,26,35,8,blue
654e40f499dadc50cf250314,44,400,28,11,12,blue
654e40f499dadc50cf250314,45,500,31,37,2,blue
654e40f499dadc50cf250314,46,600,32,20,6,blue
654e40f499dadc50cf250314,47,500,28,36,12,blue
654e40f499dadc50cf250314,48,600,30,13,8,blue
654e40f499dadc50cf250314,49,400,30,19,12,blue
654e40f499dadc50cf250314,50,400,21,20,8,blue
654e40f499dadc50cf250314,51,400,18,9,6,blue
654e40f499dadc50cf250314,52,500,27,23,6,blue
654e40f499dadc50cf250314,53,500,35,26,2,blue
654e40f499dadc50cf250314,54,400,29,29,8,blue
654e40f499dadc50cf250314,55,500,21,18,8,blue
654e40f499dadc50cf250314,56,600,29,21,8,blue
654e40f499dadc50cf250314,57,400,26,23,2,blue
654e40f499dadc50cf250314,58,600,26,16,2,blue
654e40f499dadc50cf250314,59,400,24,19,6,blue
654e40f499dadc50cf250314,60,600,21,10,6,blue
654e40f499dadc50cf250314,61,500,21,23,6,blue
654e40f499dadc50cf250314,62,600,23,18,2,blue
654e40f499dadc50cf250314,63,400,32,25,2,blue
654e40f499dadc50cf250314,64,400,15,11,2,blue
654e40f499dadc50cf250314,65,400,22,17,8,blue
654e40f499dadc50cf250314,66,400,33,29,8,blue
654e40f499dadc50cf250314,67,600,20,23,8,blue
654e40f499dadc50cf250314,68,500,35,23,12,blue
654e40f499dadc50cf250314,69,500,19,11,8,red
654e40f499dadc50cf250314,70,600,28,21,8,red
654e40f499dadc50cf250314,71,600,18,8,12,red
654e40f499dadc50cf250314,72,500,25,18,6,red
654e40f499dadc50cf250314,73,500,29,21,6,red
654e40f499dadc50cf250314,74,500,22,23,12,red
654e40f499dadc50cf250314,75,400,36,29,2,red
654e40f499dadc50cf250314,76,400,28,27,2,red
654e40f499dadc50cf250314,77,400,14,5,8,red
654e40f499dadc50cf250314,78,600,14,11,6,red
654e40f499dadc50cf250314,79,600,29,15,2,red
654e40f499dadc50cf250314,80,500,16,5,6,red
654e40f499dadc50cf250314,81,500,29,23,12,red
654e40f499dadc50cf250314,82,500,21,17,6,red
654e40f499dadc50cf250314,83,500,32,21,6,red
654e40f499dadc50cf250314,84,400,30,30,6,red
654e40f499dadc50cf250314,85,400,31,24,2,red
654e40f499dadc50cf250314,86,600,35,19,12,red
654e40f499dadc50cf250314,87,600,34,23,12,red
654e40f499dadc50cf250314,88,600,14,35,2,red
654e40f499dadc50cf250314,89,500,29,17,8,red
654e40f499dadc50cf250314,90,600,26,17,2,red
654e40f499dadc50cf250314,91,500,22,22,8,red
654e40f499dadc50cf250314,92,500,35,27,6,red
654e40f499dadc50cf250314,93,400,21,30,8,red
654e40f499dadc50cf250314,94,400,22,11,12,red
654e40f499dadc50cf250314,95,400,25,23,2,red
654e40f499dadc50cf250314,96,500,18,18,8,red
654e40f499dadc50cf250314,97,400,16,7,6,red
654e40f499dadc50cf250314,98,600,21,15,8,red
654e40f499dadc50cf250314,99,400,22,18,12,red
654e40f499dadc50cf250314,100,500,16,8,12,red
654e40f499dadc50cf250314,101,500,22,13,6,red
654e40f499dadc50cf250314,102,400,32,23,12,red
654e40f499dadc50cf250314,103,500,22,20,2,red
654e40f499dadc50cf250314,104,600,17,15,12,red
654e40f499dadc50cf250314,105,400,14,11,2,red
654e40f499dadc50cf250314,106,600,26,26,8,red
654e40f499dadc50cf250314,107,600,17,20,6,red
654e40f499dadc50cf250314,108,600,20,21,12,red
654e40f499dadc50cf250314,109,600,25,22,8,red
654e40f499dadc50cf250314,110,500,23,12,8,red
654e40f499dadc50cf250314,111,400,29,27,2,red
654e40f499dadc50cf250314,112,400,26,28,12,red
654e40f499dadc50cf250314,113,600,36,38,8,red
654e40f499dadc50cf250314,114,500,21,24,6,red
654e40f499dadc50cf250314,115,400,20,23,2,red
654e40f499dadc50cf250314,116,400,14,8,2,red
66a1b601c757d7182980cbc2,21,500,23,6,2,red
66a1b601c757d7182980cbc2,22,400,33,27,6,red
66a1b601c757d7182980cbc2,23,500,16,9,2,red
66a1b601c757d7182980cbc2,24,500,17,21,8,red
66a1b601c757d7182980cbc2,25,400,29,31,12,red
66a1b601c757d7182980cbc2,26,500,17,15,12,red
66a1b601c757d7182980cbc2,27,400,29,32,2,red
66a1b601c757d7182980cbc2,28,500,22,11,2,red
66a1b601c757d7182980cbc2,29,600,18,22,12,red
66a1b601c757d7182980cbc2,30,400,18,7,2,red
66a1b601c757d7182980cbc2,31,400,17,24,8,red
66a1b601c757d7182980cbc2,32,400,17,7,2,red
66a1b601c757d7182980cbc2,33,400,21,18,8,red
66a1b601c757d7182980cbc2,34,500,17,29,8,red
66a1b601c757d7182980cbc2,35,600,15,3,2,red
66a1b601c757d7182980cbc2,36,600,16,24,12,red
66a1b601c757d7182980cbc2,37,600,26,32,12,red
66a1b601c757d7182980cbc2,38,400,21,16,2,red
66a1b601c757d7182980cbc2,39,600,16,27,12,red
66a1b601c757d7182980cbc2,40,500,23,15,12,red
66a1b601c757d7182980cbc2,41,400,15,18,12,red
66a1b601c757d7182980cbc2,42,400,26,16,6,red
66a1b601c757d7182980cbc2,43,600,36,40,6,red
66a1b601c757d7182980cbc2,44,500,32,31,8,red
66a1b601c757d7182980cbc2,45,500,36,37,6,red
66a1b601c757d7182980cbc2,46,400,30,29,2,red
66a1b601c757d7182980cbc2,47,500,27,26,6,red
66a1b601c757d7182980cbc2,48,500,20,12,8,red
66a1b601c757d7182980cbc2,49,600,33,27,6,red
66a1b601c757d7182980cbc2,50,400,31,33,6,red
66a1b601c757d7182980cbc2,51,600,34,32,12,red
66a1b601c757d7182980cbc2,52,600,15,8,6,red
66a1b601c757d7182980cbc2,53,500,27,7,8,red
66a1b601c757d7182980cbc2,54,400,15,4,8,red
66a1b601c757d7182980cbc2,55,500,15,9,6,red
66a1b601c757d7182980cbc2,56,600,19,9,2,red
66a1b601c757d7182980cbc2,57,600,17,6,2,red
66a1b601c757d7182980cbc2,58,500,23,33,8,red
66a1b601c757d7182980cbc2,59,400,25,25,8,red
66a1b601c757d7182980cbc2,60,500,26,38,6,red
66a1b601c757d7182980cbc2,61,600,17,4,2,red
66a1b601c757d7182980cbc2,62,600,14,11,12,red
66a1b601c757d7182980cbc2,63,500,31,37,12,red
66a1b601c757d7182980cbc2,64,400,30,31,8,red
66a1b601c757d7182980cbc2,65,400,32,36,6,red
66a1b601c757d7182980cbc2,66,400,18,5,6,red
66a1b601c757d7182980cbc2,67,600,17,12,12,red
66a1b601c757d7182980cbc2,68,500,35,45,8,red
66a1b601c757d7182980cbc2,69,400,15,20,8,blue
66a1b601c757d7182980cbc2,70,600,30,30,8,blue
66a1b601c757d7182980cbc2,71,500,34,38,12,blue
66a1b601c757d7182980cbc2,72,600,24,24,6,blue
66a1b601c757d7182980cbc2,73,400,25,20,2,blue
66a1b601c757d7182980cbc2,74,400,18,18,6,blue
66a1b601c757d7182980cbc2,75,400,32,38,8,blue
66a1b601c757d7182980cbc2,76,400,19,30,8,blue
66a1b601c757d7182980cbc2,77,500,32,40,2,blue
66a1b601c757d7182980cbc2,78,500,31,39,2,blue
66a1b601c757d7182980cbc2,79,600,35,34,6,blue
66a1b601c757d7182980cbc2,80,600,26,32,12,blue
66a1b601c757d7182980cbc2,81,400,15,5,12,blue
66a1b601c757d7182980cbc2,82,600,33,31,8,blue
66a1b601c757d7182980cbc2,83,400,22,17,8,blue
66a1b601c757d7182980cbc2,84,600,35,39,12,blue
66a1b601c757d7182980cbc2,85,400,36,42,2,blue
66a1b601c757d7182980cbc2,86,500,31,27,8,blue
66a1b601c757d7182980cbc2,87,400,28,20,2,blue
66a1b601c757d7182980cbc2,88,400,16,7,2,blue
66a1b601c757d7182980cbc2,89,500,26,20,6,blue
66a1b601c757d7182980cbc2,90,400,35,44,12,blue
66a1b601c757d7182980cbc2,91,600,27,25,6,blue
66a1b601c757d7182980cbc2,92,600,17,13,6,blue
66a1b601c757d7182980cbc2,93,400,32,29,6,blue
66a1b601c757d7182980cbc2,94,600,29,34,6,blue
66a1b601c757d7182980cbc2,95,600,14,12,8,blue
66a1b601c757d7182980cbc2,96,500,18,10,2,blue
66a1b601c757d7182980cbc2,97,400,26,26,2,blue
66a1b601c757d7182980cbc2,98,400,24,31,12,blue
66a1b601c757d7182980cbc2,99,400,32,41,12,blue
66a1b601c757d7182980cbc2,100,400,27,24,6,blue
66a1b601c757d7182980cbc2,101,600,20,20,6,blue
66a1b601c757d7182980cbc2,102,600,29,22,2,blue
66a1b601c757d7182980cbc2,103,600,35,43,12,blue
66a1b601c757d7182980cbc2,104,500,30,31,8,blue
66a1b601c757d7182980cbc2,105,600,34,27,2,blue
66a1b601c757d7182980cbc2,106,500,20,13,8,blue
66a1b601c757d7182980cbc2,107,400,31,21,6,blue
66a1b601c757d7182980cbc2,108,600,29,32,12,blue
66a1b601c757d7182980cbc2,109,400,21,27,8,blue
66a1b601c757d7182980cbc2,110,400,19,19,6,blue
66a1b601c757d7182980cbc2,111,600,27,31,2,blue
66a1b601c757d7182980cbc2,112,600,23,27,12,blue
66a1b601c757d7182980cbc2,113,500,20,16,2,blue
66a1b601c757d7182980cbc2,114,500,23,31,8,blue
66a1b601c757d7182980cbc2,115,400,28,30,12,blue
66a1b601c757d7182980cbc2,116,400,33,38,12,blue
64a5e28179aa71f8f7d29e69,21,400,28,23,6,red
64a5e28179aa71f8f7d29e69,22,400,30,29,12,red
64a5e28179aa71f8f7d29e69,23,500,24,21,2,red
64a5e28179aa71f8f7d29e69,24,400,33,36,2,red
64a5e28179aa71f8f7d29e69,25,400,33,38,6,red
64a5e28179aa71f8f7d29e69,26,500,28,32,8,red
64a5e28179aa71f8f7d29e69,27,500,15,8,2,red
64a5e28179aa71f8f7d29e69,28,500,19,17,6,red
64a5e28179aa71f8f7d29e69,29,600,32,26,8,red
64a5e28179aa71f8f7d29e69,30,500,20,22,6,red
64a5e28179aa71f8f7d29e69,31,500,30,30,2,red
64a5e28179aa71f8f7d29e69,32,400,19,13,6,red
64a5e28179aa71f8f7d29e69,33,400,32,23,12,red
64a5e28179aa71f8f7d29e69,34,400,20,25,2,red
64a5e28179aa71f8f7d29e69,35,600,26,26,2,red
64a5e28179aa71f8f7d29e69,36,400,32,38,8,red
64a5e28179aa71f8f7d29e69,37,400,16,27,12,red
64a5e28179aa71f8f7d29e69,38,400,34,39,2,red
64a5e28179aa71f8f7d29e69,39,500,34,35,6,red
64a5e28179aa71f8f7d29e69,40,600,34,33,2,red
64a5e28179aa71f8f7d29e69,41,400,31,19,12,red
64a5e28179aa71f8f7d29e69,42,600,34,33,12,red
64a5e28179aa71f8f7d29e69,43,400,34,40,6,red
64a5e28179aa71f8f7d29e69,44,600,35,38,2,red
64a5e28179aa71f8f7d29e69,45,400,36,30,6,red
64a5e28179aa71f8f7d29e69,46,400,31,19,12,red
64a5e28179aa71f8f7d29e69,47,600,18,18,8,red
64a5e28179aa71f8f7d29e69,48,400,28,19,6,red
64a5e28179aa71f8f7d29e69,49,400,15,16,12,red
64a5e28179aa71f8f7d29e69,50,500,14,16,12,red
64a5e28179aa71f8f7d29e69,51,600,17,21,12,red
64a5e28179aa71f8f7d29e69,52,600,26,23,8,red
64a5e28179aa71f8f7d29e69,53,500,21,21,12,red
64a5e28179aa71f8f7d29e69,54,400,29,30,8,red
64a5e28179aa71f8f7d29e69,55,400,14,10,12,red
64a5e28179aa71f8f7d29e69,56,400,22,25,8,red
64a5e28179aa71f8f7d29e69,57,500,32,30,8,red
64a5e28179aa71f8f7d29e69,58,600,34,38,8,red
64a5e28179aa71f8f7d29e69,59,600,14,15,8,red
64a5e28179aa71f8f7d29e69,60,600,30,33,2,red
64a5e28179aa71f8f7d29e69,61,600,21,19,8,red
64a5e28179aa71f8f7d29e69,62,400,35,44,6,red
64a5e28179aa71f8f7d29e69,63,600,25,33,2,red
64a5e28179aa71f8f7d29e69,64,500,25,20,8,red
64a5e28179aa71f8f7d29e69,65,500,16,19,6,red
64a5e28179aa71f8f7d29e69,66,500,18,20,12,red
64a5e28179aa71f8f7d29e69,67,600,18,20,2,red
64a5e28179aa71f8f7d29e69,68,600,26,18,6,red
