participant_id,trial,fixationTime,meanVal,indexSelected,array_length,color
64a5e28179aa71f8f7d29e69,69,400,31,19,2,blue
64a5e28179aa71f8f7d29e69,70,500,18,23,12,blue
64a5e28179aa71f8f7d29e69,71,500,16,22,2,blue
64a5e28179aa71f8f7d29e69,72,600,15,19,6,blue
64a5e28179aa71f8f7d29e69,73,500,22,10,12,blue
64a5e28179aa71f8f7d29e69,74,500,24,16,6,blue
64a5e28179aa71f8f7d29e69,75,600,21,16,8,blue
64a5e28179aa71f8f7d29e69,76,600,24,24,6,blue
64a5e28179aa71f8f7d29e69,77,400,15,10,6,blue
64a5e28179aa71f8f7d29e69,78,600,29,13,2,blue
64a5e28179aa71f8f7d29e69,79,400,28,28,12,blue
64a5e28179aa71f8f7d29e69,80,600,16,5,2,blue
64a5e28179aa71f8f7d29e69,81,600,18,12,12,blue
64a5e28179aa71f8f7d29e69,82,500,20,17,2,blue
64a5e28179aa71f8f7d29e69,83,400,29,23,8,blue
64a5e28179aa71f8f7d29e69,84,500,23,15,12,blue
64a5e28179aa71f8f7d29e69,85,600,33,16,8,blue
64a5e28179aa71f8f7d29e69,86,500,36,35,6,blue
64a5e28179aa71f8f7d29e69,87,600,23,20,8,blue
64a5e28179aa71f8f7d29e69,88,400,21,16,6,blue
64a5e28179aa71f8f7d29e69,89,600,14,8,12,blue
64a5e28179aa71f8f7d29e69,90,500,27,19,8,blue
64a5e28179aa71f8f7d29e69,91,600,21,13,8,blue
64a5e28179aa71f8f7d29e69,92,600,16,19,12,blue
64a5e28179aa71f8f7d29e69,93,400,16,5,2,blue
64a5e28179aa71f8f7d29e69,94,400,30,35,2,blue
64a5e28179aa71f8f7d29e69,95,400,20,22,12,blue
64a5e28179aa71f8f7d29e69,96,400,29,26,2,blue
64a5e28179aa71f8f7d29e69,97,400,24,24,12,blue
64a5e28179aa71f8f7d29e69,98,400,20,22,8,blue
64a5e28179aa71f8f7d29e69,99,400,26,27,6,blue
64a5e28179aa71f8f7d29e69,100,600,32,29,6,blue
64a5e28179aa71f8f7d29e69,101,400,33,26,6,blue
64a5e28179aa71f8f7d29e69,102,400,14,4,2,blue
64a5e28179aa71f8f7d29e69,103,600,15,11,8,blue
64a5e28179aa71f8f7d29e69,104,500,32,48,2,blue
64a5e28179aa71f8f7d29e69,105,600,17,16,2,blue
64a5e28179aa71f8f7d29e69,106,500,18,6,2,blue
64a5e28179aa71f8f7d29e69,107,500,33,26,12,blue
64a5e28179aa71f8f7d29e69,108,400,24,22,6,blue
64a5e28179aa71f8f7d29e69,109,400,19,22,6,blue
64a5e28179aa71f8f7d29e69,110,400,23,19,8,blue
64a5e28179aa71f8f7d29e69,111,600,24,12,12,blue
64a5e28179aa71f8f7d29e69,112,600,17,17,8,blue
64a5e28179aa71f8f7d29e69,113,400,34,30,6,blue
64a5e28179aa71f8f7d29e69,114,600,16,19,8,blue
64a5e28179aa71f8f7d29e69,115,500,29,26,8,blue
64a5e28179aa71f8f7d29e69,116,600,27,23,12,blue
66660a053b08e2a34f9b945c,21,600,18,25,6,red
66660a053b08e2a34f9b945c,22,400,36,30,2,red
66660a053b08e2a34f9b945c,23,400,15,27,12,red
66660a053b08e2a34f9b945c,24,500,16,25,6,red
66660a053b08e2a34f9b945c,25,500,33,29,8,red
66660a053b08e2a34f9b945c,26,600,22,26,12,red
66660a053b08e2a34f9b945c,27,400,27,27,8,red
66660a053b08e2a34f9b945c,28,500,26,29,6,red
66660a053b08e2a34f9b945c,29,600,19,27,12,red
66660a053b08e2a34f9b945c,30,600,18,28,6,red
66660a053b08e2a34f9b945c,31,500,16,28,8,red
66660a053b08e2a34f9b945c,32,600,15,21,2,red
66660a053b08e2a34f9b945c,33,500,28,26,2,red
66660a053b08e2a34f9b945c,34,600,24,26,2,red
66660a053b08e2a34f9b945c,35,500,15,19,6,red
66660a053b08e2a34f9b945c,36,600,34,34,6,red
66660a053b08e2a34f9b945c,37,600,35,30,8,red
66660a053b08e2a34f9b945c,38,500,26,31,12,red
66660a053b08e2a34f9b945c,39,600,34,28,12,red
66660a053b08e2a34f9b945c,40,400,16,20,8,red
66660a053b08e2a34f9b945c,41,600,17,16,6,red
66660a053b08e2a34f9b945c,42,400,23,19,6,red
66660a053b08e2a34f9b945c,43,500,15,22,2,red
66660a053b08e2a34f9b945c,44,600,18,18,8,red
66660a053b08e2a34f9b945c,45,600,27,23,6,red
66660a053b08e2a34f9b945c,46,400,14,16,8,red
66660a053b08e2a34f9b945c,47,500,15,19,12,red
66660a053b08e2a34f9b945c,48,400,30,21,6,red
66660a053b08e2a34f9b945c,49,600,35,34,8,red
66660a053b08e2a34f9b945c,50,400,22,25,12,red
66660a053b08e2a34f9b945c,51,500,34,29,2,red
66660a053b08e2a34f9b945c,52,500,36,32,12,red
66660a053b08e2a34f9b945c,53,400,20,21,6,red
66660a053b08e2a34f9b945c,54,600,31,28,2,red
66660a053b08e2a34f9b945c,55,400,30,29,12,red
66660a053b08e2a34f9b945c,56,400,25,25,2,red
66660a053b08e2a34f9b945c,57,400,25,24,8,red
66660a053b08e2a34f9b945c,58,400,36,30,2,red
66660a053b08e2a34f9b945c,59,600,20,24,6,red
66660a053b08e2a34f9b945c,60,600,18,31,12,red
66660a053b08e2a34f9b945c,61,400,17,20,12,red
66660a053b08e2a34f9b945c,62,600,20,22,2,red
66660a053b08e2a34f9b945c,63,500,27,24,8,red
66660a053b08e2a34f9b945c,64,400,32,30,8,red
66660a053b08e2a34f9b945c,65,600,18,20,12,red
66660a053b08e2a34f9b945c,66,400,27,22,2,red
66660a053b08e2a34f9b945c,67,600,18,20,2,red
66660a053b08e2a34f9b945c,68,500,21,23,8,red
66660a053b08e2a34f9b945c,69,600,15,15,2,blue
66660a053b08e2a34f9b945c,70,400,15,13,2,blue
66660a053b08e2a34f9b945c,71,600,28,15,12,blue
66660a053b08e2a34f9b945c,72,400,21,20,2,blue
66660a053b08e2a34f9b945c,73,500,28,23,8,blue
66660a053b08e2a34f9b945c,74,500,34,27,8,blue
66660a053b08e2a34f9b945c,75,600,30,28,8,blue
66660a053b08e2a34f9b945c,76,400,32,24,6,blue
66660a053b08e2a34f9b945c,77,400,18,17,2,blue
66660a053b08e2a34f9b945c,78,400,17,20,6,blue
66660a053b08e2a34f9b945c,79,400,21,19,12,blue
66660a053b08e2a34f9b945c,80,600,23,20,12,blue
66660a053b08e2a34f9b945c,81,500,21,16,8,blue
66660a053b08e2a34f9b945c,82,500,14,22,12,blue
66660a053b08e2a34f9b945c,83,600,29,20,2,blue
66660a053b08e2a34f9b945c,84,500,26,24,12,blue
66660a053b08e2a34f9b945c,85,500,30,23,6,blue
66660a053b08e2a34f9b945c,86,400,14,18,2,blue
66660a053b08e2a34f9b945c,87,400,18,17,8,blue
66660a053b08e2a34f9b945c,88,600,33,19,8,blue
66660a053b08e2a34f9b945c,89,500,15,18,2,blue
66660a053b08e2a34f9b945c,90,600,22,24,12,blue
66660a053b08e2a34f9b945c,91,400,35,19,8,blue
66660a053b08e2a34f9b945c,92,500,21,17,2,blue
66660a053b08e2a34f9b945c,93,500,17,18,8,blue
66660a053b08e2a34f9b945c,94,400,28,16,8,blue
66660a053b08e2a34f9b945c,95,600,15,18,12,blue
66660a053b08e2a34f9b945c,96,400,36,17,6,blue
66660a053b08e2a34f9b945c,97,400,19,19,6,blue
66660a053b08e2a34f9b945c,98,600,17,19,12,blue
66660a053b08e2a34f9b945c,99,600,16,18,2,blue
66660a053b08e2a34f9b945c,100,600,23,18,12,blue
66660a053b08e2a34f9b945c,101,600,14,15,6,blue
66660a053b08e2a34f9b945c,102,500,28,17,6,blue
66660a053b08e2a34f9b945c,103,500,20,16,6,blue
66660a053b08e2a34f9b945c,104,600,15,19,6,blue
66660a053b08e2a34f9b945c,105,400,14,15,12,blue
66660a053b08e2a34f9b945c,106,400,30,30,6,blue
66660a053b08e2a34f9b945c,107,600,14,11,2,blue
66660a053b08e2a34f9b945c,108,400,24,16,2,blue
66660a053b08e2a34f9b945c,109,400,22,17,12,blue
66660a053b08e2a34f9b945c,110,600,23,15,2,blue
66660a053b08e2a34f9b945c,111,500,30,23,8,blue
66660a053b08e2a34f9b945c,112,600,23,21,8,blue
66660a053b08e2a34f9b945c,113,400,30,15,8,blue
66660a053b08e2a34f9b945c,114,400,24,18,6,blue
66660a053b08e2a34f9b945c,115,400,23,18,6,blue
66660a053b08e2a34f9b945c,116,400,30,17,12,blue
5ef3a5fff378fa1321125965,21,500,14,15,6,red
5ef3a5fff378fa1321125965,22,400,21,18,6,red
5ef3a5fff378fa1321125965,23,500,36,34,2,red
5ef3a5fff378fa1321125965,24,600,19,21,12,red
5ef3a5fff378fa1321125965,25,600,31,32,8,red
5ef3a5fff378fa1321125965,26,500,19,26,12,red
5ef3a5fff378fa1321125965,27,500,26,26,12,red
5ef3a5fff378fa1321125965,28,400,22,28,8,red
5ef3a5fff378fa1321125965,29,600,21,21,12,red
5ef3a5fff378fa1321125965,30,500,19,22,12,red
5ef3a5fff378fa1321125965,31,500,22,20,6,red
5ef3a5fff378fa1321125965,32,600,22,19,2,red
5ef3a5fff378fa1321125965,33,400,15,15,6,red
5ef3a5fff378fa1321125965,34,400,34,31,8,red
5ef3a5fff378fa1321125965,35,600,23,24,12,red
5ef3a5fff378fa1321125965,36,600,34,35,2,red
5ef3a5fff378fa1321125965,37,600,18,19,2,red
5ef3a5fff378fa1321125965,38,600,21,19,2,red
5ef3a5fff378fa1321125965,39,500,25,29,8,red
5ef3a5fff378fa1321125965,40,400,35,33,6,red
5ef3a5fff378fa1321125965,41,500,14,11,2,red
5ef3a5fff378fa1321125965,42,500,18,17,6,red
5ef3a5fff378fa1321125965,43,600,34,40,12,red
5ef3a5fff378fa1321125965,44,600,26,18,2,red
5ef3a5fff378fa1321125965,45,400,30,34,6,red
5ef3a5fff378fa1321125965,46,500,29,32,12,red
5ef3a5fff378fa1321125965,47,600,18,18,8,red
5ef3a5fff378fa1321125965,48,600,30,32,12,red
5ef3a5fff378fa1321125965,49,600,29,32,6,red
5ef3a5fff378fa1321125965,50,500,35,33,2,red
5ef3a5fff378fa1321125965,51,400,24,29,12,red
5ef3a5fff378fa1321125965,52,600,34,39,6,red
5ef3a5fff378fa1321125965,53,500,18,13,2,red
5ef3a5fff378fa1321125965,54,400,21,20,8,red
5ef3a5fff378fa1321125965,55,400,30,0,6,red
5ef3a5fff378fa1321125965,56,500,30,35,8,red
5ef3a5fff378fa1321125965,57,400,21,27,8,red
5ef3a5fff378fa1321125965,58,500,24,23,8,red
5ef3a5fff378fa1321125965,59,500,19,20,6,red
5ef3a5fff378fa1321125965,60,500,23,20,2,red
5ef3a5fff378fa1321125965,61,400,24,25,8,red
5ef3a5fff378fa1321125965,62,500,23,26,2,red
5ef3a5fff378fa1321125965,63,400,26,27,12,red
5ef3a5fff378fa1321125965,64,400,26,32,8,red
5ef3a5fff378fa1321125965,65,400,23,25,2,red
5ef3a5fff378fa1321125965,66,500,20,27,12,red
5ef3a5fff378fa1321125965,67,600,23,24,8,red
5ef3a5fff378fa1321125965,68,400,30,24,6,red
5ef3a5fff378fa1321125965,69,500,24,21,2,blue
5ef3a5fff378fa1321125965,70,500,28,26,8,blue
5ef3a5fff378fa1321125965,71,500,25,23,8,blue
5ef3a5fff378fa1321125965,72,500,32,33,2,blue
5ef3a5fff378fa1321125965,73,400,28,28,2,blue
5ef3a5fff378fa1321125965,74,600,35,36,6,blue
5ef3a5fff378fa1321125965,75,600,20,13,6,blue
5ef3a5fff378fa1321125965,76,400,28,29,12,blue
5ef3a5fff378fa1321125965,77,400,20,20,8,blue
5ef3a5fff378fa1321125965,78,600,33,27,8,blue
5ef3a5fff378fa1321125965,79,400,31,29,2,blue
5ef3a5fff378fa1321125965,80,400,25,23,8,blue
5ef3a5fff378fa1321125965,81,600,27,21,2,blue
5ef3a5fff378fa1321125965,82,500,30,28,6,blue
5ef3a5fff378fa1321125965,83,500,31,28,6,blue
5ef3a5fff378fa1321125965,84,500,19,11,2,blue
5ef3a5fff378fa1321125965,85,600,28,20,2,blue
5ef3a5fff378fa1321125965,86,500,17,13,6,blue
5ef3a5fff378fa1321125965,87,600,25,23,8,blue
5ef3a5fff378fa1321125965,88,400,17,17,8,blue
5ef3a5fff378fa1321125965,89,400,16,21,12,blue
5ef3a5fff378fa1321125965,90,500,27,26,8,blue
5ef3a5fff378fa1321125965,91,600,14,10,2,blue
5ef3a5fff378fa1321125965,92,600,22,19,12,blue
5ef3a5fff378fa1321125965,93,400,27,22,6,blue
5ef3a5fff378fa1321125965,94,400,28,29,12,blue
5ef3a5fff378fa1321125965,95,500,20,27,12,blue
5ef3a5fff378fa1321125965,96,600,20,16,6,blue
5ef3a5fff378fa1321125965,97,400,16,16,6,blue
5ef3a5fff378fa1321125965,98,500,30,35,12,blue
5ef3a5fff378fa1321125965,99,600,35,38,6,blue
5ef3a5fff378fa1321125965,100,500,34,34,2,blue
5ef3a5fff378fa1321125965,101,500,33,37,12,blue
5ef3a5fff378fa1321125965,102,600,24,29,8,blue
5ef3a5fff378fa1321125965,103,400,19,13,2,blue
5ef3a5fff378fa1321125965,104,400,29,34,12,blue
5ef3a5fff378fa1321125965,105,600,32,28,2,blue
5ef3a5fff378fa1321125965,106,400,30,35,12,blue
5ef3a5fff378fa1321125965,107,600,33,35,2,blue
5ef3a5fff378fa1321125965,108,400,18,12,8,blue
5ef3a5fff378fa1321125965,109,600,33,33,6,blue
5ef3a5fff378fa1321125965,110,400,28,34,12,blue
5ef3a5fff378fa1321125965,111,400,26,24,6,blue
5ef3a5fff378fa1321125965,112,400,35,34,6,blue
5ef3a5fff378fa1321125965,113,500,15,18,8,blue
5ef3a5fff378fa1321125965,114,600,28,33,12,blue
5ef3a5fff378fa1321125965,115,400,34,31,8,blue
5ef3a5fff378fa1321125965,116,600,23,21,12,blue
5e5dba9e3d60470d71dde9ef,21,400,36,37,2,red
5e5dba9e3d60470d71dde9ef,22,600,23,14,2,red
5e5dba9e3d60470d71dde9ef,23,600,36,36,6,red
5e5dba9e3d60470d71dde9ef,24,600,19,18,8,red
5e5dba9e3d60470d71dde9ef,25,500,34,36,8,red
5e5dba9e3d60470d71dde9ef,26,400,26,30,6,red
5e5dba9e3d60470d71dde9ef,27,400,19,21,6,red
5e5dba9e3d60470d71dde9ef,28,600,22,16,6,red
5e5dba9e3d60470d71dde9ef,29,500,29,27,2,red
5e5dba9e3d60470d71dde9ef,30,600,23,31,12,red
5e5dba9e3d60470d71dde9ef,31,500,19,19,6,red
5e5dba9e3d60470d71dde9ef,32,600,32,33,12,red
5e5dba9e3d60470d71dde9ef,33,500,15,12,2,red
5e5dba9e3d60470d71dde9ef,34,500,29,31,12,red
5e5dba9e3d60470d71dde9ef,35,500,32,38,12,red
5e5dba9e3d60470d71dde9ef,36,500,34,34,8,red
5e5dba9e3d60470d71dde9ef,37,600,23,32,6,red
5e5dba9e3d60470d71dde9ef,38,600,14,12,12,red
5e5dba9e3d60470d71dde9ef,39,600,29,28,6,red
5e5dba9e3d60470d71dde9ef,40,600,16,14,12,red
5e5dba9e3d60470d71dde9ef,41,400,17,13,6,red
5e5dba9e3d60470d71dde9ef,42,400,29,28,6,red
5e5dba9e3d60470d71dde9ef,43,400,17,11,2,red
5e5dba9e3d60470d71dde9ef,44,400,26,22,2,red
5e5dba9e3d60470d71dde9ef,45,400,18,25,12,red
5e5dba9e3d60470d71dde9ef,46,600,28,23,2,red
5e5dba9e3d60470d71dde9ef,47,500,36,38,2,red
5e5dba9e3d60470d71dde9ef,48,500,16,16,12,red
5e5dba9e3d60470d71dde9ef,49,500,32,35,8,red
5e5dba9e3d60470d71dde9ef,50,400,26,28,2,red
5e5dba9e3d60470d71dde9ef,51,500,33,39,12,red
5e5dba9e3d60470d71dde9ef,52,600,23,19,8,red
5e5dba9e3d60470d71dde9ef,53,600,18,25,12,red
5e5dba9e3d60470d71dde9ef,54,400,28,28,2,red
5e5dba9e3d60470d71dde9ef,55,400,25,31,8,red
5e5dba9e3d60470d71dde9ef,56,400,33,32,6,red
5e5dba9e3d60470d71dde9ef,57,600,16,9,6,red
5e5dba9e3d60470d71dde9ef,58,400,20,15,8,red
5e5dba9e3d60470d71dde9ef,59,400,19,21,8,red
5e5dba9e3d60470d71dde9ef,60,400,21,17,8,red
5e5dba9e3d60470d71dde9ef,61,400,19,17,2,red
5e5dba9e3d60470d71dde9ef,62,600,30,34,8,red
5e5dba9e3d60470d71dde9ef,63,400,25,28,12,red
5e5dba9e3d60470d71dde9ef,64,500,30,24,6,red
5e5dba9e3d60470d71dde9ef,65,400,36,36,8,red
5e5dba9e3d60470d71dde9ef,66,500,14,18,2,red
5e5dba9e3d60470d71dde9ef,67,500,28,33,8,red
5e5dba9e3d60470d71dde9ef,68,600,26,38,12,red
5e5dba9e3d60470d71dde9ef,69,600,29,36,8,blue
5e5dba9e3d60470d71dde9ef,70,400,30,28,6,blue
5e5dba9e3d60470d71dde9ef,71,400,16,14,2,blue
5e5dba9e3d60470d71dde9ef,72,500,29,31,12,blue
5e5dba9e3d60470d71dde9ef,73,500,22,25,2,blue
5e5dba9e3d60470d71dde9ef,74,400,24,29,12,blue
5e5dba9e3d60470d71dde9ef,75,500,18,22,8,blue
5e5dba9e3d60470d71dde9ef,76,600,27,21,2,blue
5e5dba9e3d60470d71dde9ef,77,600,19,17,6,blue
5e5dba9e3d60470d71dde9ef,78,600,36,31,2,blue
5e5dba9e3d60470d71dde9ef,79,400,28,30,8,blue
5e5dba9e3d60470d71dde9ef,80,500,19,20,12,blue
5e5dba9e3d60470d71dde9ef,81,400,15,15,8,blue
5e5dba9e3d60470d71dde9ef,82,400,24,21,2,blue
5e5dba9e3d60470d71dde9ef,83,400,16,14,6,blue
5e5dba9e3d60470d71dde9ef,84,500,19,21,12,blue
5e5dba9e3d60470d71dde9ef,85,600,24,27,12,blue
5e5dba9e3d60470d71dde9ef,86,400,25,23,6,blue
5e5dba9e3d60470d71dde9ef,87,400,16,14,6,blue
5e5dba9e3d60470d71dde9ef,88,500,35,33,2,blue
5e5dba9e3d60470d71dde9ef,89,500,23,24,8,blue
5e5dba9e3d60470d71dde9ef,90,600,31,31,8,blue
5e5dba9e3d60470d71dde9ef,91,500,14,13,6,blue
5e5dba9e3d60470d71dde9ef,92,600,23,19,12,blue
5e5dba9e3d60470d71dde9ef,93,400,29,29,2,blue
5e5dba9e3d60470d71dde9ef,94,400,20,17,2,blue
5e5dba9e3d60470d71dde9ef,95,600,36,22,2,blue
5e5dba9e3d60470d71dde9ef,96,600,33,34,2,blue
5e5dba9e3d60470d71dde9ef,97,500,23,25,6,blue
5e5dba9e3d60470d71dde9ef,98,500,21,18,6,blue
5e5dba9e3d60470d71dde9ef,99,600,26,25,8,blue
5e5dba9e3d60470d71dde9ef,100,600,31,34,12,blue
5e5dba9e3d60470d71dde9ef,101,400,26,28,12,blue
5e5dba9e3d60470d71dde9ef,102,400,17,26,8,blue
5e5dba9e3d60470d71dde9ef,103,600,23,25,6,blue
5e5dba9e3d60470d71dde9ef,104,500,24,24,8,blue
5e5dba9e3d60470d71dde9ef,105,400,30,31,6,blue
5e5dba9e3d60470d71dde9ef,106,600,26,31,12,blue
5e5dba9e3d60470d71dde9ef,107,600,25,25,2,blue
5e5dba9e3d60470d71dde9ef,108,600,16,17,2,blue
5e5dba9e3d60470d71dde9ef,109,500,19,16,12,blue
5e5dba9e3d60470d71dde9ef,110,600,34,31,6,blue
5e5dba9e3d60470d71dde9ef,111,500,14,9,8,blue
5e5dba9e3d60470d71dde9ef,112,400,34,37,6,blue
5e5dba9e3d60470d71dde9ef,113,400,34,40,8,blue
5e5dba9e3d60470d71dde9ef,114,500,15,9,12,blue
5e5dba9e3d60470d71dde9ef,115,500,35,41,8,blue
5e5dba9e3d60470d71dde9ef,116,400,32,37,12,blue